"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000170017",287.002224877588,0.113109596067947,0.0602164910035223,1.87838238633551,0.0603288733153046,0.483748187880128,"ALCAM"
"ENSG00000170027",20.8229926131776,0.10302586225801,0.203442731745545,0.506412106119714,0.612567377716665,0.923299551312947,"YWHAG"
"ENSG00000170035",65.0583501787903,-0.250505110358965,0.131867855713033,-1.89966773179437,0.0574767374960128,0.474339483683563,"UBE2E3"
"ENSG00000170037",74.7513694605298,0.0721127694647443,0.118945248946198,0.606268599238989,0.544336406462553,0.899136050506483,"CNTROB"
"ENSG00000170043",67.4186135472568,-0.219984128418609,0.123532446629934,-1.78078014659271,0.0749483739965585,0.527833276654394,"TRAPPC1"
"ENSG00000170085",35.1091928309772,-0.3068824796744,0.159699742574156,-1.92162163024089,0.0546533848638155,0.467588486006195,"SIMC1"
"ENSG00000170088",66.0448844144979,-0.00743802008728513,0.12813858645596,-0.0580466843985478,0.953711442417604,0.995096138518132,"TMEM192"
"ENSG00000170100",13.0369255234124,-0.257966691252903,0.309623931962018,-0.833161343886521,0.404753740611358,0.841448371862862,"ZNF778"
"ENSG00000170113",70.0386026881786,-0.091920001761488,0.123144105313421,-0.746442564404827,0.455400115058896,0.865698215899524,"NIPA1"
"ENSG00000170142",19.5263335944173,0.160958824916064,0.205237421622969,0.784256709342966,0.432889495671424,0.854918462189456,"UBE2E1"
"ENSG00000170144",121.934663109235,0.131323236938696,0.100089840006908,1.31205362032382,0.189502043279935,0.705005414197922,"HNRNPA3"
"ENSG00000170145",5.8916263256494,-0.418850130222841,0.383271053172153,-1.09283006570994,0.274468418276598,0.768975489093931,"SIK2"
"ENSG00000170161",8.61237770162625,-0.350832598315716,0.36513290968852,-0.960835326004979,0.336634973379403,0.807851933887845,"FAM88B"
"ENSG00000170175",23.7333403407768,-0.085689314595132,0.198373538601549,-0.431959399419933,0.665770921944566,0.938505056892636,"CHRNB1"
"ENSG00000170185",42.7363463224802,-0.28193034607523,0.158087048183987,-1.78338674365727,0.0745233696468119,0.526612241223983,"USP38"
"ENSG00000170190",12.3725337690706,-0.499738926560356,0.261125237880321,-1.91379022042058,0.0556469655852378,0.469911867420196,"SLC16A5"
"ENSG00000170191",49.1202832383857,0.11625530623724,0.149894664185909,0.77558001726501,0.437997002838079,0.855753596489459,"NANP"
"ENSG00000170222",15.8753520259357,-0.852713224373799,0.259070853240518,-3.29142863316295,0.00099679905067542,0.074504795710305,"ADPRM"
"ENSG00000170234",50.076721903941,0.0623370092220547,0.142283305103173,0.438118928829019,0.661300073458368,0.935293556513142,"PWWP2A"
"ENSG00000170236",21.1660539942499,-0.411616735489212,0.210725032786137,-1.95333572877864,0.0507798265008379,0.456709924747854,"USP50"
"ENSG00000170242",149.390920571007,0.118629394858069,0.0925548087624039,1.28172049020814,0.199940714424404,0.714065856378624,"USP47"
"ENSG00000170248",174.737591531473,0.0733246588695366,0.0861619080597994,0.851010156583889,0.394763710857217,0.83484804758581,"PDCD6IP"
"ENSG00000170260",47.9959088333359,0.195014165529561,0.158460644151561,1.23067886397735,0.218442996215009,0.726526171719278,"ZNF212"
"ENSG00000170264",7.77108245182977,0.0682202823109771,0.3545690121926,0.192403396701571,0.847426231926916,0.979825403538105,"FAM161A"
"ENSG00000170265",6.12406969103644,0.945858415233874,0.395197569092959,2.39338115718872,0.016693888528929,0.294831446213448,"ZNF282"
"ENSG00000170266",160.700576463688,-0.0199523316735704,0.0804869852683278,-0.247895129964841,0.804215548053196,0.97051829822157,"GLB1"
"ENSG00000170270",25.8633249327748,0.203924571512174,0.214638973632743,0.950081749184556,0.342070715988543,0.809575315575924,"GON7"
"ENSG00000170271",21.0227735368672,0.127246946496805,0.220270487549322,0.577684954133097,0.563476839056166,0.906196038425753,"FAXDC2"
"ENSG00000170275",161.956388380545,0.08445581789677,0.076843325243267,1.09906511241417,0.271739665943535,0.767203392819151,"CRTAP"
"ENSG00000170291",142.397707113355,0.0725331770624282,0.0822311166992976,0.882064843259605,0.377741742706702,0.825927749115107,"ELP5"
